t, ir, imu 
95.64000, -320003408.51861, -4294886648.00000
95.69000, -103491557.73579, -4294887448.00000
95.74000, 77658538.01802, -4294889448.00000
95.79000, 216301419.19866, -4294888948.00000
95.84000, 319670614.45488, -4294887448.00000
95.89000, 392022645.86314, 17604.00000
95.94000, 1730762041.30097, 23184.00000
95.99000, 2152526355.64708, 27880.00000
96.04000, 1219260194.43370, 29680.00000
96.09000, 911713086.10920, 29766.00000
96.14000, 546112943.72883, 25066.00000
96.19000, 238182170.09239, 19760.00000
96.24000, 3907990.13482, -4294885648.00000
96.29000, -1482223567.49243, -4294886948.00000
96.34000, -2026396040.25950, -4294887448.00000
96.39000, -1194904769.14230, -4294886148.00000
96.44000, -970012658.18643, 17726.00000
96.49000, 624282366.06605, 18702.00000
96.54000, 1282812542.44753, 19220.00000
96.59000, 546131884.97313, 16932.00000
96.64000, 421669540.26459, -4294888748.00000
96.69000, -1079143141.47869, -4294889248.00000
96.74000, -1649568747.99657, -4294890748.00000
96.79000, -831021994.54508, -4294888448.00000
96.84000, -631906648.10320, 17598.00000
96.89000, 936099012.60105, 18162.00000
96.94000, 1565972483.11888, 21714.00000
96.99000, 799083549.10590, 27030.00000
97.04000, 643947812.65049, 28470.00000
97.09000, 406039666.94552, 27818.00000
97.14000, 205194285.92301, 25404.00000
97.19000, 58715998.33868, 24704.00000
97.24000, -64176995.52899, 21254.00000
97.29000, -155427713.65060, 18744.00000
97.34000, -221512060.82911, -4294888448.00000
97.39000, -1559354859.07750, -4294887148.00000
97.44000, -1984329400.34386, -4294887448.00000
97.49000, -1057893576.10698, -4294886448.00000
97.54000, -760033990.22156, -4294889248.00000
97.59000, -406320957.90208, -4294887448.00000
97.64000, -111870145.44603, -4294889448.00000
97.69000, 107891409.96459, -4294887148.00000
97.74000, 285417783.53004, -4294886948.00000
97.79000, 414871897.19417, 17670.00000
97.84000, 1798257228.38789, 23544.00000
97.89000, 2253395674.82102, 27546.00000
97.94000, 1343349431.78145, 28898.00000
97.99000, 1050390236.21504, 29872.00000
98.04000, 691974398.69181, 25170.00000
98.09000, 385050077.72497, 21254.00000
98.14000, 146743487.40596, 19402.00000
98.19000, -53856126.66217, 17098.00000
98.24000, -209522735.64286, 17242.00000
98.29000, -327473873.23504, 17308.00000
98.34000, -412005449.29572, -4294885848.00000
98.39000, -1760609723.04053, -4294887448.00000
98.44000, -2190047257.38276, -4294887148.00000
98.49000, -1262416911.53925, -4294885648.00000
98.54000, -958646114.63554, 17334.00000
98.59000, 698402198.21197, -4294888148.00000
98.64000, 111701117.12565, -4294889248.00000
98.69000, -989173980.61170, -4294886948.00000
98.74000, -153476409.23807, 18382.00000
98.79000, 1241632652.15729, 22206.00000
98.84000, 1816287082.56886, 28272.00000
98.89000, 1034147471.19927, 30030.00000
98.94000, 829216200.91732, 29254.00000
98.99000, 557714472.52473, 26560.00000
99.04000, 322572036.38146, 24034.00000
99.09000, 144403779.34097, 19882.00000
99.14000, -6714299.42986, -4294886648.00000
99.19000, -1416827008.94038, -4294887148.00000
99.24000, -1904496960.18540, -4294887648.00000
99.29000, -1031390611.00158, -4294888148.00000
99.34000, -777710087.73367, -4294886148.00000
99.39000, -459772463.35783, -4294886648.00000
99.44000, -193286878.70844, 17160.00000
99.49000, 1299172995.76564, 17504.00000
99.54000, 1861786355.66087, -4294886148.00000
99.59000, -247363846.31495, -4294887448.00000
99.64000, -855819396.05226, -4294885648.00000
