t, ir, imu 
67.26000, -2.41409, 8374.00000
67.31000, -2.46195, 7840.00000
67.36000, -1.69546, 6944.00000
67.41000, -2.14210, 7650.00000
67.46000, -6.80047, 7394.00000
67.51000, -12.14576, 7786.00000
67.56000, -9.86108, 7554.00000
67.61000, -2.16310, 7428.00000
67.66000, 3.06405, 7610.00000
67.71000, 4.64878, 7704.00000
67.76000, 3.28398, 8552.00000
67.81000, -0.22672, 8018.00000
67.86000, -0.21686, 8182.00000
67.91000, 5.13721, 6846.00000
67.96000, 9.37816, 4606.00000
68.01000, 9.45691, 4320.00000
68.06000, 6.81846, 5034.00000
68.11000, 2.78639, 6212.00000
68.16000, -0.37598, 7084.00000
68.21000, -1.04048, 6626.00000
68.26000, -0.22612, 5110.00000
68.31000, -0.39322, 4232.00000
68.36000, -2.01564, 3640.00000
68.41000, -4.89803, 3174.00000
68.46000, -8.60613, 3868.00000
68.51000, -7.63677, 3664.00000
68.56000, -0.48867, 2850.00000
68.61000, 4.85869, 1418.00000
68.66000, 4.54901, 2518.00000
68.71000, 0.76821, 2898.00000
68.76000, -3.53569, 1994.00000
68.81000, -3.51432, 2084.00000
68.86000, 1.11712, 1696.00000
68.91000, 3.91113, 1242.00000
68.96000, 1.48553, 1048.00000
69.01000, -2.60737, -250.00000
69.06000, -2.98572, 60.00000
69.11000, -0.47208, -160.00000
69.16000, 0.39843, -772.00000
69.21000, 0.56746, -486.00000
69.26000, 1.99011, -1336.00000
69.31000, 2.92012, -1518.00000
69.36000, 2.36994, -718.00000
69.41000, 0.96908, -992.00000
69.46000, -0.66617, -186.00000
69.51000, -1.85780, -1278.00000
69.56000, -1.89461, -904.00000
69.61000, -1.01228, -1034.00000
69.66000, -0.33803, -1294.00000
69.71000, -0.56840, -616.00000
69.76000, -1.25376, -1470.00000
69.81000, -1.61587, -2134.00000
69.86000, -1.98996, -2382.00000
69.91000, -2.08418, -1962.00000
69.96000, -2.25047, -1586.00000
70.01000, -3.84303, -660.00000
70.06000, -3.02308, -1124.00000
70.11000, 2.55846, -1494.00000
70.16000, 6.99349, -1558.00000
