t, ir, imu 
52.25,3112.1203,39488
52.3,5289.10852,38714
52.35,4533.69874,34028
52.4,917.99887,29450
52.45,-1814.58586,29816
52.5,-2103.38802,22394
52.55,-3751.81982,25398
52.6,-3482.03907,28052
52.65,-592.25216,25510
52.7,-1072.10857,30366
52.75,145.59964,30776
52.8,1478.61316,32390
52.85,1216.26615,34730
52.9,1945.54619,38906
52.95,2898.6432,34954
53,1307.48877,31814
53.05,-1324.75502,30212
53.1,-1907.57991,30336
53.15,-1675.31262,35450
53.2,254.97063,32756
53.25,170.36777,34082
53.3,-523.36635,35132
53.35,367.30469,35118
53.4,132.13592,33682
53.45,-562.08123,33996
53.5,-672.64533,33384
53.55,-630.03806,34400
53.6,-407.76256,34138
53.65,-176.3903,35098
53.7,-40.7522,34998
53.75,129.14784,35178
53.8,12.57206,36136
53.85,323.8488,34712
53.9,-88.30867,34206
53.95,-590.21799,35690
54,45.72463,35076
54.05,142.16254,34772
54.1,-247.42013,35336
54.15,37.27399,35176
54.2,103.57632,35488
54.25,92.27725,35344
54.3,134.56989,35168
54.35,23.32893,35720
54.4,187.09159,35764
54.45,280.16472,35864
54.5,192.70968,36014
54.55,226.69358,35966
54.6,163.21944,35920
54.65,74.9392,36142
54.7,115.6953,35538
54.75,-58.9006,35752
54.8,-123.55605,35828
54.85,21.78523,35842
54.9,-3.3153,35850
54.95,4.44031,35688
55,-53.31262,35814
55.05,-22.98083,35730
55.1,-6.53276,35748
55.15,-16.18486,35786
55.2,19.9882,35860
55.25,36.13439,36078
55.3,127.36946,35960
55.35,89.68821,35996
55.4,41.6726,36102
55.45,70.84176,36220
55.5,109.40603,35818
55.55,-36.25731,36104
55.6,-36.79414,35832
55.65,-23.28446,35860
55.7,-87.91117,35160
55.75,-242.24764,34266
55.8,-561.74635,34362
55.85,-458.01443,33728
55.9,-386.42767,32346
55.95,-761.43208,32324
56,-651.68209,33648
56.05,183.53445,30812
56.1,-344.11502,30992
56.15,-640.30835,29966
56.2,-257.53112,28348
56.25,-692.44604,29640
56.3,-53.35346,33864
56.35,1911.564,34026
56.4,2356.07973,26502
56.45,-677.70885,23020
56.5,-2694.98892,26686
56.55,-601.87091,26980
56.6,799.22139,31186
56.65,1879.19654,27960
56.7,1521.48994,28886
56.75,650.85001,29744
56.8,1417.19868,29852
56.85,1195.25709,29946
56.9,914.0739,29872
56.95,702.42082,29574
57,345.47507,29562
57.05,135.56533,29558
57.1,24.82637,29634
57.15,-66.32717,29544
57.2,-195.68636,29708
57.25,-238.21483,30092
57.3,-145.50925,30012
57.35,-233.16853,29430
57.4,-527.61952,27284
57.45,-1255.60491,25672
57.5,-1851.1016,27184
57.55,-1066.7664,29454
57.6,301.65093,30580
57.65,855.82852,32516
57.7,1254.27068,35274
57.75,1995.61355,29622
57.8,-43.27719,26392
57.85,-2423.98528,27742
57.9,-1561.51047,26566
57.95,-1124.94858,25706
58,-1437.81165,28072
58.05,-253.26297,34026
58.1,2204.16622,33704
58.15,2447.00079,33162
58.2,1071.49284,32744
58.25,582.43741,32820
58.3,232.02557,32520
58.35,-75.48116,33088
58.4,-121.63633,32840
58.45,-231.46591,33302
58.5,-318.36181,32892
58.55,-426.48946,32772
58.6,-655.71946,33200
58.65,-492.12549,32826
58.7,-524.72623,33200
58.75,-506.4461,33048
58.8,-403.71855,33218
58.85,-391.89516,33188
58.9,-320.93,32234
58.95,-576.01881,31754
59,-762.64261,34476
59.05,256.14817,32932
59.1,272.95888,29188
59.15,-1433.53552,30484
59.2,-1099.3719,27606
59.25,-1021.41445,24706
59.3,-2149.2619,25010
59.35,-1432.32354,24724
59.4,-502.48182,27112
59.45,670.24338,27558
59.5,1566.48671,29906
59.55,2145.62255,29332
59.6,2186.81809,30652
59.65,1976.18092,28756
59.7,1403.29131,27196
59.75,215.67182,27496
59.8,234.69764,27232
59.85,346.48047,27874
59.9,422.30611,22958
59.95,-949.05399,22948
60,-1576.45138,23916
60.05,-274.61923,29450
60.1,1740.84669,32126
60.15,3137.06827,31136
60.2,2051.49969,25698
60.25,-556.91482,28792
60.3,-495.90674,32018
60.35,1486.65564,27426
60.4,-257.1911,27764
60.45,-1355.27626,24446
60.5,-1648.96887,29756
60.55,-483.43266,28592
60.6,462.12404,28112
60.65,-635.30267,27658
60.7,-597.18341,30516
60.75,257.2285,31150
60.8,812.68178,26166
60.85,-1178.57291,26792
60.9,-1702.02165,29546
60.95,69.80584,27442
61,-268.32507,26804
61.05,-1015.92019,27902
61.1,-274.6529,29278
61.15,440.99308,30172
61.2,753.54948,30544
61.25,741.55883,29750
61.3,282.56379,29344
61.35,-145.3333,28876
61.4,-302.77196,29244
61.45,-225.15517,28632
61.5,-280.88671,29070
61.55,-249.23824,29662
61.6,133.01439,29102
61.65,-14.17634,29236
61.7,-138.3803,28924
61.75,-113.32581,29488
61.8,13.87779,29566
61.85,179.08136,27774
61.9,-443.4512,28208
61.95,-503.58773,29218
62,216.06462,28956
62.05,221.43014,29396
62.1,217.08157,29514
62.15,358.56664,29134
62.2,139.99102,29014
62.25,15.46509,28638
62.3,-81.10088,28492
62.35,-151.48435,28802
62.4,13.15318,28956
62.45,136.42904,29104
62.5,176.754,28644
62.55,31.20596,28706
62.6,-29.73295,28736
62.65,43.87947,28786
62.7,58.62259,28764
62.75,70.3923,28804
62.8,71.22473,28882
62.85,88.65912,29320
62.9,219.01499,29554
62.95,293.13744,30172
63,388.31854,30278
63.05,392.88049,29910
63.1,86.97365,29388
63.15,-225.88528,29422
63.2,-271.93153,29628
