t, ir, imu 
45.54000, 772323471.54964, 20696.00000
45.59000, 1524743046.47293, 26442.00000
45.64000, 873743749.62412, 28792.00000
45.69000, 782981552.16880, 30624.00000
45.74000, 599560825.18312, 32342.00000
45.79000, 431895203.62771, 32702.00000
45.84000, 303052363.71908, 29566.00000
45.89000, 185195058.14660, 28344.00000
45.94000, 88326668.15248, 21554.00000
45.99000, 8449935.76150, 25054.00000
46.04000, -55847421.85690, 22796.00000
46.09000, -105691633.40828, 17664.00000
46.14000, -142748621.59799, 26542.00000
46.19000, -168437568.23009, 30040.00000
46.24000, -184227000.93181, 26466.00000
46.29000, -191540492.15479, 23046.00000
46.34000, -191723437.19454, 23588.00000
46.39000, -186052136.70586, 25500.00000
46.44000, -175717510.71771, 21966.00000
46.49000, -161815307.08688, 18048.00000
46.54000, -145333964.90195, -4294889448.00000
46.59000, -1420711692.09972, -4294887148.00000
46.64000, -1801175825.37655, 16944.00000
46.69000, 447943994.86654, 18950.00000
46.74000, 1161330738.75417, 24278.00000
46.79000, 583784474.42635, 28644.00000
46.84000, 579393963.80885, 30552.00000
46.89000, 447526596.14379, 31262.00000
46.94000, 335061823.02048, 31728.00000
46.99000, 250976199.82565, 29468.00000
47.04000, 170719117.09263, 25556.00000
47.09000, 105022949.94877, 22552.00000
47.14000, 49886189.83291, 23908.00000
47.19000, 4674371.37274, 24822.00000
47.24000, -31238772.74452, 20368.00000
47.29000, -58940183.15961, 28684.00000
47.34000, -79271454.15842, 30862.00000
47.39000, -93139114.34958, 28896.00000
47.44000, -101419413.43313, 24876.00000
47.49000, -104940333.38709, 24168.00000
47.54000, -104492564.98727, 26102.00000
47.59000, -100816171.99165, 24964.00000
47.64000, -94598096.44929, 21518.00000
47.69000, -86462601.20980, -4294889248.00000
47.74000, -1370527432.77390, -4294891548.00000
47.79000, -1759740991.02357, -4294888448.00000
47.84000, -812752956.34813, 17748.00000
47.89000, 786413305.19634, 24064.00000
47.94000, 1536944548.03324, 27934.00000
47.99000, 884057365.39857, 29296.00000
48.04000, 791450353.47549, 31410.00000
48.09000, 606264771.34130, 34462.00000
48.14000, 436941545.98472, 32196.00000
48.19000, 306568562.33724, 28370.00000
48.24000, 187325573.00769, 24494.00000
48.29000, 89226548.51134, 18234.00000
48.34000, 8279704.58915, 23564.00000
48.39000, -56925627.06039, 21770.00000
48.44000, -107520544.27304, 21884.00000
48.49000, -145175179.53394, 27750.00000
48.54000, -171320209.64557, 27280.00000
48.59000, -187435009.91765, 23372.00000
48.64000, -194950565.47440, 22676.00000
48.69000, -195226131.53241, 26958.00000
48.74000, -189553044.20565, 25960.00000
48.79000, -179138624.26657, 21698.00000
48.84000, -165090177.72517, -4294888448.00000
48.89000, -1441965859.60348, -4294888148.00000
48.94000, -1823112345.29669, 16448.00000
48.99000, 426022496.64167, 18042.00000
49.04000, 1140005008.62305, 22726.00000
49.09000, 563524864.86973, 26326.00000
49.14000, 560568521.99165, 27576.00000
49.19000, 430408415.38989, 29222.00000
49.24000, 319838398.68506, 30418.00000
49.29000, 237757831.53098, 29214.00000
49.34000, 159548532.33566, 27404.00000
49.39000, 95885768.28805, 25638.00000
49.44000, 42719128.35080, 22170.00000
49.49000, -626999.05969, 27296.00000
49.54000, -34805182.96842, 31138.00000
49.59000, -60924059.14221, 21080.00000
49.64000, -79853356.27993, 24604.00000
49.69000, -92497048.91285, 27828.00000
49.74000, -99729007.51364, 26240.00000
49.79000, -102387444.53310, 23660.00000
49.84000, -101255906.31664, 22264.00000
49.89000, -97064052.89564, 22746.00000
49.94000, -90484548.11363, 23048.00000
49.99000, -82128299.82596, 21264.00000
50.04000, -72541928.36882, 20964.00000
50.09000, -62204674.47380, 17224.00000
50.14000, -51533037.93152, -4294888748.00000
50.19000, -1334437145.25559, -4294885848.00000
50.34000, -1723661313.59348, 26500.00000
50.69000, 515897299.61498, 24224.00000
50.74000, 1219296101.26618, 21880.00000
50.79000, 631661673.61645, 26686.00000
50.84000, 617367567.08955, 24426.00000
50.89000, 476004845.56967, 25768.00000
50.94000, 354633837.90688, 29348.00000
50.99000, 262371554.94096, 28674.00000
51.04000, 174762422.61749, 26530.00000
51.09000, 102602029.85332, 25498.00000
51.14000, 41920935.06210, 26374.00000
51.19000, -7912537.17609, 27994.00000
51.24000, -47543036.21665, 27760.00000
51.29000, -78094377.87410, 24280.00000
51.34000, -100468264.41093, 20958.00000
51.39000, -115632394.94904, -4294885848.00000
51.44000, -1418089230.84763, 18522.00000
51.49000, -527646338.56593, 21454.00000
51.54000, 809057262.07657, 21060.00000
51.59000, 172206529.42598, 25784.00000
51.64000, 225287553.87895, 31214.00000
51.69000, 167808077.04932, 31688.00000
51.74000, 98570383.61935, 31424.00000
51.79000, 64650881.70435, 30508.00000
51.84000, 27023358.77729, 28674.00000
51.89000, -686254.40440, 24704.00000
51.94000, -22140493.72587, 24346.00000
51.99000, -38359794.16997, 19876.00000
52.04000, -49552880.63195, 24376.00000
52.09000, -56641662.08315, 30708.00000
52.14000, -60207520.50671, 23114.00000
52.19000, -60864602.14799, 27440.00000
52.24000, -59167612.27973, 28792.00000
52.29000, -55619194.72071, 25880.00000
52.34000, -50684463.04122, 24926.00000
52.49000, -44765781.95758, 25254.00000
52.54000, -38219419.18141, 26566.00000
52.59000, -31354505.23060, 24080.00000
52.64000, -24432965.95056, 21602.00000
52.69000, -17669982.33447, -4294887448.00000
52.74000, -1304796539.02195, 16710.00000
52.79000, -404842345.61178, 18862.00000
52.84000, 936328844.11794, 24260.00000
52.89000, 299658150.77888, 29274.00000
52.94000, 349354561.20078, 31582.00000
52.99000, 285609684.82603, 30866.00000
53.04000, 207868521.44351, 28784.00000
53.09000, 163792879.07444, 25654.00000
53.14000, 114884413.21639, 23504.00000
53.19000, 75239724.77607, 20792.00000
53.24000, 41605470.99005, 20084.00000
53.29000, 13309114.24607, 17648.00000
53.34000, -9566100.36361, 20674.00000
53.39000, -27707506.90412, 27388.00000
53.44000, -41513070.80842, 24606.00000
53.49000, -51459744.62745, 25236.00000
53.54000, -58016052.34172, 28450.00000
53.59000, -61630686.41175, 28924.00000
53.64000, -62749028.24396, 27644.00000
53.69000, -61790283.54457, 27142.00000
53.74000, -59146596.35061, 27872.00000
53.79000, -55182719.21293, 28702.00000
53.84000, -50232623.17151, 24520.00000
53.89000, -44598113.78246, 22582.00000
53.94000, -38543122.89679, -4294885648.00000
53.99000, -1325856453.27811, -4294888748.00000
54.04000, -1719190527.80503, 17392.00000
54.09000, 516631168.44501, 22714.00000
54.14000, 1216719615.06551, 27080.00000
54.19000, 626227426.77614, 30602.00000
54.24000, 609534476.94354, 31386.00000
54.29000, 466235496.64537, 31850.00000
54.34000, 343377381.10302, 31184.00000
54.39000, 250051421.04592, 29202.00000
54.44000, 161775075.77747, 23526.00000
54.49000, 89306766.94416, 21736.00000
54.54000, 28636954.54708, 18074.00000
54.59000, -20908817.41983, 22414.00000
54.64000, -60016612.62825, 26352.00000
54.69000, -89852411.20668, 22338.00000
54.74000, -111363821.61139, 30122.00000
54.79000, -125552515.79396, 31228.00000
54.84000, -133402407.89837, 29550.00000
54.89000, -135862132.76530, 28308.00000
54.94000, -133830531.43371, 27740.00000
54.99000, -128156035.89174, 28502.00000
55.04000, -119625337.73152, 26826.00000
55.09000, -108958420.23670, 25574.00000
55.14000, -96802424.85893, 19706.00000
55.19000, -83731691.73382, -4294888148.00000
55.24000, -1363802806.80529, -4294887148.00000
55.29000, -1749894369.10060, 19516.00000
55.34000, 492974325.64947, 23344.00000
55.39000, 1199758573.06047, 27950.00000
55.44000, 615491942.26072, 30090.00000
55.49000, 604463112.76732, 30478.00000
55.54000, 466204734.00624, 30828.00000
55.59000, 347727659.05634, 30388.00000
55.64000, 258108036.30529, 27970.00000
55.69000, 172867602.51340, 23542.00000
55.74000, 102785739.13368, 23086.00000
55.79000, 43886198.51933, 20728.00000
55.84000, -4462569.18543, 26302.00000
55.89000, -42895299.59172, 23148.00000
55.94000, -72524161.76503, 25652.00000
55.99000, -94231555.19371, 28968.00000
56.04000, -108962174.20543, 28880.00000
56.09000, -117642074.44612, 25804.00000
56.14000, -121156857.69509, 23266.00000
56.19000, -120352939.04511, 24182.00000
56.24000, -116025745.33248, 25824.00000
56.29000, -108915854.13613, 22186.00000
56.34000, -99702893.78261, 17042.00000
56.39000, -88996546.71040, -4294889448.00000
56.44000, -1370894193.25896, 16608.00000
56.49000, -464765403.95304, 17712.00000
56.54000, 883217108.59251, 17142.00000
56.59000, 253722161.65383, 24906.00000
56.64000, 310725404.30272, 28656.00000
56.69000, 254214234.25307, 28596.00000
56.74000, 183460934.97705, 29964.00000
56.79000, 145993004.19752, 29844.00000
56.84000, 103204662.59158, 26618.00000
56.89000, 69112062.15673, 23538.00000
56.94000, 40410845.52983, 22982.00000
56.99000, 16399892.37484, 23868.00000
57.04000, -2847104.69982, 27404.00000
57.09000, -18011295.74181, 22912.00000
57.14000, -29472420.43302, 28248.00000
57.19000, -37663965.58870, 30634.00000
57.24000, -43014124.72499, 27804.00000
57.29000, -45930435.66968, 24326.00000
57.34000, -46796537.99710, 24090.00000
