t, ir, imu 
882.21000, -1989947012.50572, -4294896348.00000
882.26000, -1125487058.04831, 17222.00000
882.31000, 417427199.86936, 22866.00000
882.36000, 1134259274.25202, 21176.00000
882.41000, 466893039.37253, 20356.00000
882.46000, 375819925.08598, 19178.00000
882.51000, 205179617.86653, -4294889248.00000
882.56000, -1232911041.68190, -4294892048.00000
882.61000, -1730334894.62300, -4294889248.00000
882.66000, -875391685.46342, -4294896348.00000
882.71000, -637284427.98289, -4294903248.00000
882.76000, -334703114.51501, -4294893348.00000
882.81000, -83289622.18874, 16678.00000
882.86000, 1394829435.58969, 20144.00000
882.91000, 1943755804.59895, 24240.00000
882.96000, 1115280052.98986, 27550.00000
883.01000, 894388696.21184, 30770.00000
883.06000, 598737159.61754, 32052.00000
883.11000, 345267651.86198, 30104.00000
883.16000, 151716362.89071, 27662.00000
883.21000, -12359301.11382, 18232.00000
883.26000, -139132291.56541, -4294891748.00000
883.31000, -1528724657.85087, -4294898948.00000
883.36000, -1997204180.11973, -4294896148.00000
883.41000, -1106018305.50641, 20994.00000
883.46000, 457585403.65407, 22686.00000
883.51000, 1189909880.92081, 22180.00000
883.56000, 533380164.28456, 21256.00000
883.61000, 449084622.94192, 17816.00000
883.66000, 281740746.49811, -4294891548.00000
883.71000, -1155985757.67522, -4294889248.00000
883.76000, -1655454725.81813, -4294891548.00000
883.81000, -804486587.68596, -4294897148.00000
883.86000, -571836498.91563, -4294895148.00000
883.91000, -275785863.02618, -4294889448.00000
883.96000, -31625264.25705, 16448.00000
884.01000, 1438836809.83508, 22416.00000
884.06000, 1979982077.33982, 27576.00000
884.11000, 1143827639.56945, 30650.00000
884.16000, 915547882.10680, 32598.00000
884.21000, 612950870.82241, 30058.00000
884.26000, 353093784.65544, 25798.00000
884.31000, 153796915.94934, 17816.00000
884.36000, -15329250.07816, -4294886648.00000
884.41000, -1439983723.90074, -4294893848.00000
884.46000, -1939184708.42257, -4294894048.00000
884.51000, -1074779040.87923, 19796.00000
884.56000, 466327850.00367, 23888.00000
884.61000, 1179982740.31702, 24552.00000
884.66000, 508417230.99401, 24272.00000
884.71000, 412430554.75105, 22750.00000
884.76000, 236431668.32005, 16454.00000
884.81000, 86329762.54189, -4294892848.00000
884.86000, -1310663768.13532, -4294893348.00000
884.91000, -1796920146.80311, -4294897948.00000
884.96000, -922519193.94738, -4294902048.00000
885.01000, -670299467.22221, -4294891548.00000
885.06000, -356039327.14194, 16432.00000
885.11000, 1198745929.72023, 20998.00000
885.16000, 1790550694.47387, 26000.00000
885.21000, 1009710754.01078, 29774.00000
885.26000, 827156398.24046, 32452.00000
885.31000, 563832550.12904, 32590.00000
885.36000, 337384702.39184, 27528.00000
885.41000, 165490165.26042, 23006.00000
885.46000, 18415945.20395, -4294886948.00000
885.51000, -1389152681.72567, -4294895348.00000
885.56000, -1875755550.30007, -4294899248.00000
885.61000, -1002745713.49207, -4294888148.00000
885.66000, -750102054.26648, 22464.00000
885.71000, 859610457.08940, 24616.00000
885.76000, 1523324430.02284, 23596.00000
885.81000, 783296825.10121, 22570.00000
885.86000, 648608498.55830, 18604.00000
885.91000, 425768417.98187, -4294891248.00000
885.96000, -1058218040.83035, -4294892548.00000
886.01000, -1597763365.31141, -4294895848.00000
886.06000, -781198051.76957, -4294901548.00000
886.11000, -577068114.07651, -4294894848.00000
886.16000, -304252561.69584, -4294889448.00000
886.21000, -78382146.93297, 18948.00000
886.26000, 1378298404.88695, 25206.00000
886.31000, 1909712245.92135, 28382.00000
886.36000, 1067414825.96185, 31698.00000
886.41000, 836117705.15665, 33076.00000
886.46000, 533172931.88908, 30730.00000
886.51000, 275196920.71167, 25446.00000
886.56000, 79591614.23898, -4294886648.00000
886.61000, -1377981700.73241, -4294889248.00000
886.66000, -1902479430.93061, -4294897448.00000
886.71000, -1059011191.51362, -4294899948.00000
886.76000, -828705100.76064, -4294886148.00000
886.81000, -528029045.40270, 23148.00000
886.86000, 1019954978.95437, 24740.00000
886.91000, 1610967764.33148, 25576.00000
